id, jobId, staffId, status, active, jobDate, offeredDate
"5a4f44cab5f9640014c96ff0", "5a4f3bfd15f7af0018157b87", "59b1936899ad870018545dab", "skipped", false, "2018-02-04", ""
"5a4f456a15f7af0018157b8c", "5a4f3bfd15f7af0018157b86", "59b1936899ad870018545dab", "applied", true, "2018-02-04", ""
"5a4f4dde15f7af0018157b8d", "5a4f4dc8b5f9640014c96ff1", "59cb9921c7685a001991e44f", "applied", true, "2018-01-28", ""
"5a4f4dfd15f7af0018157b8e", "5a4f3bfd15f7af0018157b86", "59cb9921c7685a001991e44f", "applied", true, "2018-02-04", ""
"5a4f4e35b5f9640014c96ff2", "5a4f4dc8b5f9640014c96ff1", "59ca1ed7c7685a001991e3ec", "applied", false, "2018-01-28", ""
"5a4f4f4e15f7af0018157b8f", "5a4f3be4b5f9640014c96feb", "59ca6269594d35001a0205f8", "deal", true, "2018-02-03", "2018-01-12"
"5a4f4fff15f7af0018157b90", "5a4f4dc8b5f9640014c96ff1", "59b3843599ad870018545dc1", "applied", false, "2018-01-28", ""
"5a4f55a515f7af0018157b91", "5a4f4dc8b5f9640014c96ff1", "59ca6269594d35001a0205f8", "deal", true, "2018-01-28", "2018-01-05"
"5a4f5650b5f9640014c96ff4", "5a4f3be4b5f9640014c96feb", "59b8ebe1abb93f00187ab8bf", "rejected", true, "2018-02-03", ""
"5a4f5dacb5f9640014c96ff6", "5a4f5d97b5f9640014c96ff5", "59b3843599ad870018545dc1", "confirmed", true, "2018-01-29", "2018-01-11"
"5a4f5dbdb5f9640014c96ff7", "5a4f5d97b5f9640014c96ff5", "59b8ebe1abb93f00187ab8bf", "applied", true, "2018-01-29", ""
"5a4f5dd715f7af0018157b93", "5a4f5dc8b5f9640014c96ff8", "59b8ebe1abb93f00187ab8bf", "applied", true, "2018-01-29", ""
"5a4f5e2915f7af0018157b95", "5a4f3ba615f7af0018157b83", "59b3843599ad870018545dc1", "skipped", false, "2018-01-30", ""
"5a4f5f1d15f7af0018157b96", "5a4f5f0ab5f9640014c96ffa", "59b8ebe1abb93f00187ab8bf", "applied", false, "2018-01-30", ""
"5a4f5f2715f7af0018157b97", "5a4f5f0ab5f9640014c96ffa", "59b3843599ad870018545dc1", "deal", true, "2018-01-30", "2018-01-08"
"5a4f5f3bb5f9640014c96ffb", "5a4f5f3315f7af0018157b98", "59b3843599ad870018545dc1", "applied", false, "2018-01-30", ""
"5a4f5f61b5f9640014c96ffd", "5a4f5f59b5f9640014c96ffc", "59b3843599ad870018545dc1", "skipped", false, "2018-01-30", ""
"5a4f5fc715f7af0018157b9a", "5a4f5fbcb5f9640014c96fff", "59b3843599ad870018545dc1", "deal", true, "2018-01-31", "2018-01-08"
"5a4f5fd115f7af0018157b9b", "5a4f5fbcb5f9640014c96fff", "59b8ebe1abb93f00187ab8bf", "applied", false, "2018-01-31", ""
"5a4f600cb5f9640014c97000", "5a4f5fe115f7af0018157b9c", "59b3843599ad870018545dc1", "applied", false, "2018-01-31", ""
"5a4f62f7b5f9640014c97002", "5a4f5d97b5f9640014c96ff5", "59d38def594d35001a020670", "applied", true, "2018-01-29", ""
"5a4f6313b5f9640014c97004", "5a4f590915f7af0018157b92", "59ca1ed7c7685a001991e3ec", "deal", true, "2018-01-28", "2018-01-05"
"5a4f6316b5f9640014c97005", "5a4c0698b5f9640014c96fbc", "59d38def594d35001a020670", "applied", true, "2018-01-24", ""
"5a4f6323b5f9640014c97006", "5a4f5dc8b5f9640014c96ff8", "59d38def594d35001a020670", "applied", true, "2018-01-29", ""
"5a4f632bb5f9640014c97007", "5a4f5f0ab5f9640014c96ffa", "59d38def594d35001a020670", "applied", true, "2018-01-30", ""
"5a4f6340b5f9640014c97008", "5a4f3be4b5f9640014c96feb", "59d38def594d35001a020670", "rejected", true, "2018-02-03", ""
"5a4f64fdb5f9640014c9700a", "5a4f590915f7af0018157b92", "59a6f21514154300192fd460", "skipped", false, "2018-01-28", ""
"5a4f6502b5f9640014c9700c", "5a4f5d97b5f9640014c96ff5", "59a6f21514154300192fd460", "skipped", false, "2018-01-29", ""
"5a4f6504b5f9640014c9700d", "5a4f5dc8b5f9640014c96ff8", "59a6f21514154300192fd460", "skipped", false, "2018-01-29", ""
"5a4f650ab5f9640014c97010", "5a4f3ba615f7af0018157b83", "59a6f21514154300192fd460", "skipped", false, "2018-01-30", ""
"5a4f650db5f9640014c97011", "5a4f5f0ab5f9640014c96ffa", "59a6f21514154300192fd460", "skipped", false, "2018-01-30", ""
"5a4f650fb5f9640014c97012", "5a4f5f3315f7af0018157b98", "59a6f21514154300192fd460", "skipped", false, "2018-01-30", ""
"5a4f6511b5f9640014c97013", "5a4f5f59b5f9640014c96ffc", "59a6f21514154300192fd460", "skipped", false, "2018-01-30", ""
"5a4f6515b5f9640014c97015", "5a4f5f9fb5f9640014c96ffe", "59a6f21514154300192fd460", "skipped", false, "2018-01-31", ""
"5a4f6518b5f9640014c97016", "5a4f5fbcb5f9640014c96fff", "59a6f21514154300192fd460", "skipped", false, "2018-01-31", ""
"5a4f6519b5f9640014c97017", "5a4f5fe115f7af0018157b9c", "59a6f21514154300192fd460", "skipped", false, "2018-01-31", ""
"5a4f6525b5f9640014c9701c", "5a4f62ffb5f9640014c97003", "59a6f21514154300192fd460", "skipped", false, "2018-01-31", ""
"5a4f6528b5f9640014c9701d", "5a4f3bc915f7af0018157b84", "59a6f21514154300192fd460", "skipped", false, "2018-02-01", ""
"5a4f652ab5f9640014c9701e", "5a4f638215f7af0018157ba0", "59a6f21514154300192fd460", "skipped", false, "2018-02-01", ""
"5a4f6538b5f9640014c97020", "5a4f63da15f7af0018157ba1", "59a6f21514154300192fd460", "skipped", false, "2018-02-01", ""
"5a4f653ab5f9640014c97021", "5a4f3bc915f7af0018157b85", "59a6f21514154300192fd460", "skipped", false, "2018-02-02", ""
"5a4f653db5f9640014c97022", "5a4f3be4b5f9640014c96feb", "59a6f21514154300192fd460", "skipped", false, "2018-02-03", ""
"5a4f6541b5f9640014c97023", "5a4f3bfd15f7af0018157b87", "59a6f21514154300192fd460", "skipped", false, "2018-02-04", ""
"5a4f6543b5f9640014c97024", "5a4f3bfd15f7af0018157b86", "59a6f21514154300192fd460", "skipped", false, "2018-02-04", ""
"5a4f69b615f7af0018157ba2", "5a4f5d97b5f9640014c96ff5", "59afcbe914154300192fd49d", "deal", true, "2018-01-29", "2018-01-11"
"5a4f69ffb5f9640014c97026", "5a4f3ba615f7af0018157b83", "59b1936899ad870018545dab", "deal", true, "2018-01-30", "2018-01-08"
"5a4f794515f7af0018157ba3", "5a4f63da15f7af0018157ba1", "59b8ebe1abb93f00187ab8bf", "deal", true, "2018-02-01", "2018-01-16"
"5a4f7a1ab5f9640014c97028", "5a4f638215f7af0018157ba0", "59b3843599ad870018545dc1", "skipped", false, "2018-02-01", ""
"5a4f7f7fb5f9640014c9702a", "5a4f5d97b5f9640014c96ff5", "59cb9921c7685a001991e44f", "applied", true, "2018-01-29", ""
"5a4f7f8715f7af0018157ba5", "5a4f5f0ab5f9640014c96ffa", "59cb9921c7685a001991e44f", "applied", true, "2018-01-30", ""
"5a4fb51415f7af0018157ba9", "5a38048815f7af0018157afe", "59b03bcaabb93f00187ab854", "applied", true, "2018-01-17", ""
"5a4fb581b5f9640014c9702b", "5a4f3ba615f7af0018157b83", "59b03bcaabb93f00187ab854", "applied", true, "2018-01-30", ""
"5a4fca5d15f7af0018157bab", "5a4f3be4b5f9640014c96feb", "59b1936899ad870018545dab", "skipped", false, "2018-02-03", ""
"5a4fca6015f7af0018157bac", "5a4f3bc915f7af0018157b85", "59b1936899ad870018545dab", "skipped", false, "2018-02-02", ""
"5a4fca6515f7af0018157bad", "5a4f63da15f7af0018157ba1", "59b1936899ad870018545dab", "skipped", false, "2018-02-01", ""
"5a4fca6e15f7af0018157baf", "5a4f638215f7af0018157ba0", "59b1936899ad870018545dab", "skipped", false, "2018-02-01", ""
"5a4fca78b5f9640014c9702c", "5a4f590915f7af0018157b92", "59b1936899ad870018545dab", "skipped", false, "2018-01-28", ""
"5a4fca7bb5f9640014c9702d", "5a4f5dc8b5f9640014c96ff8", "59b1936899ad870018545dab", "skipped", false, "2018-01-29", ""
"5a4fca7db5f9640014c9702e", "5a4f5d97b5f9640014c96ff5", "59b1936899ad870018545dab", "skipped", false, "2018-01-29", ""
"5a4fca8fb5f9640014c97031", "5a4f5f0ab5f9640014c96ffa", "59b1936899ad870018545dab", "skipped", false, "2018-01-30", ""
"5a4fca91b5f9640014c97032", "5a4f5f3315f7af0018157b98", "59b1936899ad870018545dab", "skipped", false, "2018-01-30", ""
"5a4fca98b5f9640014c97033", "5a4f5f59b5f9640014c96ffc", "59b1936899ad870018545dab", "skipped", false, "2018-01-30", ""
"5a4fcaabb5f9640014c97035", "5a4f5f9fb5f9640014c96ffe", "59b1936899ad870018545dab", "skipped", false, "2018-01-31", ""
"5a4fcaaeb5f9640014c97036", "5a4f5fbcb5f9640014c96fff", "59b1936899ad870018545dab", "skipped", false, "2018-01-31", ""
"5a53160a15f7af0018157bb0", "5a46945d15f7af0018157b42", "59f70243b5f9640014c96d48", "applied", true, "2018-01-18", ""
"5a53162b15f7af0018157bb1", "5a4c0698b5f9640014c96fbc", "59f70243b5f9640014c96d48", "applied", true, "2018-01-24", ""
"5a5339c6b5f9640014c9703a", "5a4c06d9b5f9640014c96fbd", "59f70243b5f9640014c96d48", "applied", true, "2018-01-24", ""
"5a533db7b5f9640014c9703b", "5a4f3bfd15f7af0018157b86", "59afcc60c9477a0017377e09", "deal", true, "2018-02-04", "2018-01-12"
"5a5342b315f7af0018157bb4", "5a46945d15f7af0018157b42", "59ca1ed7c7685a001991e3ec", "deal", true, "2018-01-18", "2018-01-11"
"5a547656b5f9640014c9703c", "5a4f5dc8b5f9640014c96ff8", "59afcbe914154300192fd49d", "applied", false, "2018-01-29", ""
"5a54769915f7af0018157bb5", "5a4f5dc8b5f9640014c96ff8", "59cb96cbc7685a001991e44d", "deal", true, "2018-01-29", "2018-01-25"
"5a5476a8b5f9640014c9703d", "5a4f5f3315f7af0018157b98", "59cb96cbc7685a001991e44d", "applied", true, "2018-01-30", ""
"5a5480ee15f7af0018157bb6", "5a4c0698b5f9640014c96fbc", "59cb9921c7685a001991e44f", "applied", true, "2018-01-24", ""
"5a54813db5f9640014c9703e", "5a4f5dc8b5f9640014c96ff8", "59cb9921c7685a001991e44f", "applied", true, "2018-01-29", ""
"5a54814215f7af0018157bb7", "5a4f5f3315f7af0018157b98", "59cb9921c7685a001991e44f", "applied", true, "2018-01-30", ""
"5a548149b5f9640014c9703f", "5a4f5f9fb5f9640014c96ffe", "59cb9921c7685a001991e44f", "applied", false, "2018-01-31", ""
"5a54a86db5f9640014c97041", "5a4f3bc915f7af0018157b84", "59afd12514154300192fd4a2", "applied", true, "2018-02-01", ""
"5a54aa8715f7af0018157bba", "5a4f3bc915f7af0018157b84", "59a92aa6c9477a0017377ded", "deal", true, "2018-02-01", "2018-01-11"
"5a54be00b5f9640014c97044", "5a4f3bfd15f7af0018157b87", "59ca6269594d35001a0205f8", "applied", false, "2018-02-04", ""
"5a54bf94b5f9640014c97045", "5a4c0797b5f9640014c96fc1", "59f70243b5f9640014c96d48", "deal", true, "2018-01-26", "2018-01-23"
"5a54d6b715f7af0018157bbd", "5a54d69c15f7af0018157bbc", "59b45138abb93f00187ab88c", "rejected", true, "2018-02-03", ""
"5a54d6e1b5f9640014c97046", "5a54d69c15f7af0018157bbc", "59b274c199ad870018545db0", "skipped", false, "2018-02-03", ""
"5a54d6fe15f7af0018157bbe", "5a4c0698b5f9640014c96fbc", "59b274c199ad870018545db0", "skipped", false, "2018-01-24", ""
"5a54db0e15f7af0018157bc0", "5a54da9b15f7af0018157bbf", "59ca1ed7c7685a001991e3ec", "applied", false, "2018-02-04", ""
"5a54db1a15f7af0018157bc1", "5a54d69c15f7af0018157bbc", "59ca1ed7c7685a001991e3ec", "applied", true, "2018-02-03", ""
"5a54db2815f7af0018157bc2", "5a4f5f3315f7af0018157b98", "59d38def594d35001a020670", "applied", true, "2018-01-30", ""
"5a551c59b5f9640014c97049", "5a54d69c15f7af0018157bbc", "59b7d49cabb93f00187ab8ac", "deal", true, "2018-02-03", "2018-01-15"
"5a55215fb5f9640014c9704a", "5a54da9b15f7af0018157bbf", "59b827e4abb93f00187ab8b2", "deal", true, "2018-02-04", "2018-01-15"
"5a55272bb5f9640014c9704b", "5a54da9b15f7af0018157bbf", "59afcbe914154300192fd49d", "rejected", true, "2018-02-04", ""
"5a55273315f7af0018157bc5", "5a4f3bfd15f7af0018157b87", "59afcbe914154300192fd49d", "rejected", true, "2018-02-04", ""
"5a552bbcb5f9640014c9704c", "5a54da9b15f7af0018157bbf", "59ca6269594d35001a0205f8", "applied", false, "2018-02-04", ""
"5a552bc215f7af0018157bc6", "5a54d69c15f7af0018157bbc", "59ca6269594d35001a0205f8", "applied", false, "2018-02-03", ""
"5a55383e15f7af0018157bc7", "5a4f3bc915f7af0018157b85", "59c0fadac7685a001991e3a0", "deal", true, "2018-02-02", "2018-01-11"
"5a55d311b5f9640014c9704e", "5a54da9b15f7af0018157bbf", "59b7d49cabb93f00187ab8ac", "applied", true, "2018-02-04", ""
"5a55e226b5f9640014c97052", "5a55de4915f7af0018157bca", "59b3843599ad870018545dc1", "applied", true, "2018-02-18", ""
"5a55e23fb5f9640014c97053", "5a55dde415f7af0018157bc9", "59b3843599ad870018545dc1", "applied", false, "2018-02-17", ""
"5a55e25eb5f9640014c97054", "5a55db87b5f9640014c9704f", "59b3843599ad870018545dc1", "applied", true, "2018-02-10", ""
"5a55e268b5f9640014c97055", "5a55dcb8b5f9640014c97050", "59b3843599ad870018545dc1", "applied", false, "2018-02-11", ""
"5a55e26915f7af0018157bcc", "5a55dde415f7af0018157bc9", "59b7d49cabb93f00187ab8ac", "applied", true, "2018-02-17", ""
"5a55e28eb5f9640014c97056", "5a55db87b5f9640014c9704f", "59ca6269594d35001a0205f8", "applied", true, "2018-02-10", ""
"5a55e29515f7af0018157bcd", "5a55dcb8b5f9640014c97050", "59ca6269594d35001a0205f8", "applied", true, "2018-02-11", ""
"5a55e297b5f9640014c97057", "5a55deb4b5f9640014c97051", "59b3843599ad870018545dc1", "deal", true, "2018-02-24", "2018-01-15"
"5a55e2a115f7af0018157bce", "5a55de4915f7af0018157bca", "59ca6269594d35001a0205f8", "deal", true, "2018-02-18", "2018-01-15"
"5a55e2a2b5f9640014c97058", "5a55dcb8b5f9640014c97050", "59b7d49cabb93f00187ab8ac", "applied", true, "2018-02-11", ""
"5a55e2b4b5f9640014c97059", "5a55deb4b5f9640014c97051", "59ca1ed7c7685a001991e3ec", "applied", false, "2018-02-24", ""
"5a55e2b915f7af0018157bcf", "5a55def515f7af0018157bcb", "59ca1ed7c7685a001991e3ec", "applied", true, "2018-02-25", ""
"5a55e2c015f7af0018157bd0", "5a55dde415f7af0018157bc9", "59ca1ed7c7685a001991e3ec", "applied", false, "2018-02-17", ""
"5a55e2c4b5f9640014c9705a", "5a55de4915f7af0018157bca", "59ca1ed7c7685a001991e3ec", "applied", true, "2018-02-18", ""
"5a55e32f15f7af0018157bd1", "5a4f3be4b5f9640014c96feb", "59b7d49cabb93f00187ab8ac", "applied", false, "2018-02-03", ""
"5a55e34b15f7af0018157bd2", "5a55db87b5f9640014c9704f", "59b7d49cabb93f00187ab8ac", "applied", true, "2018-02-10", ""
"5a55e38415f7af0018157bd3", "5a55deb4b5f9640014c97051", "59b7d49cabb93f00187ab8ac", "applied", true, "2018-02-24", ""
"5a55e3a2b5f9640014c9705b", "5a55def515f7af0018157bcb", "59b7d49cabb93f00187ab8ac", "applied", false, "2018-02-25", ""
"5a55e80015f7af0018157bd4", "5a4f638215f7af0018157ba0", "59b048c4abb93f00187ab857", "deal", true, "2018-02-01", "2018-01-11"
"5a55e9f615f7af0018157bd5", "5a55e9c1b5f9640014c9705d", "59cb9921c7685a001991e44f", "applied", true, "2018-02-07", ""
"5a55ea1f15f7af0018157bd6", "5a54da9b15f7af0018157bbf", "59cb9921c7685a001991e44f", "rejected", true, "2018-02-04", ""
"5a55ea3615f7af0018157bd7", "5a55dcb8b5f9640014c97050", "59cb9921c7685a001991e44f", "applied", true, "2018-02-11", ""
"5a55ea4c15f7af0018157bd9", "5a55e9c1b5f9640014c9705d", "59b45138abb93f00187ab88c", "confirmed", true, "2018-02-07", "2018-01-16"
"5a55ea4e15f7af0018157bda", "5a55e9c1b5f9640014c9705d", "59b8ebe1abb93f00187ab8bf", "applied", false, "2018-02-07", ""
"5a55ea5fb5f9640014c97062", "5a55ea4915f7af0018157bd8", "59cb9921c7685a001991e44f", "applied", true, "2018-02-11", ""
"5a55ea69b5f9640014c97063", "5a55ea4915f7af0018157bd8", "59b3843599ad870018545dc1", "deal", true, "2018-02-11", "2018-01-18"
"5a55eaa315f7af0018157be0", "5a55ea98b5f9640014c97064", "59b3843599ad870018545dc1", "deal", true, "2018-02-17", "2018-01-13"
"5a55eabb15f7af0018157be1", "5a55ea08b5f9640014c97061", "59b3843599ad870018545dc1", "applied", false, "2018-02-11", ""
"5a55eac6b5f9640014c97065", "5a55ea08b5f9640014c97061", "59cb9921c7685a001991e44f", "applied", true, "2018-02-11", ""
"5a55ead315f7af0018157be2", "5a55de4915f7af0018157bca", "59cb9921c7685a001991e44f", "applied", true, "2018-02-18", ""
"5a55ead715f7af0018157be3", "5a55ea7315f7af0018157bdf", "59a702cf14154300192fd467", "rejected", true, "2018-02-17", ""
"5a55eada15f7af0018157be4", "5a55def515f7af0018157bcb", "59cb9921c7685a001991e44f", "applied", true, "2018-02-25", ""
"5a55eafb15f7af0018157be6", "5a55ea08b5f9640014c9705f", "59b8ebe1abb93f00187ab8bf", "applied", true, "2018-02-10", ""
"5a55eb3e15f7af0018157be9", "5a55def515f7af0018157bcb", "59b8ebe1abb93f00187ab8bf", "applied", true, "2018-02-25", ""
"5a55eb55b5f9640014c9706d", "5a55ea98b5f9640014c97064", "59b8ebe1abb93f00187ab8bf", "applied", true, "2018-02-17", ""
"5a55eb7db5f9640014c97070", "5a55dde415f7af0018157bc9", "59d38def594d35001a020670", "applied", true, "2018-02-17", ""
"5a55eb91b5f9640014c97073", "5a55def515f7af0018157bcb", "59d38def594d35001a020670", "applied", true, "2018-02-25", ""
"5a55ebeb15f7af0018157bfb", "5a55ea4915f7af0018157bd8", "59afcbe914154300192fd49d", "rejected", false, "2018-02-11", ""
"5a55ebf2b5f9640014c9707a", "5a55ea08b5f9640014c97061", "59afcbe914154300192fd49d", "applied", false, "2018-02-11", ""
"5a55ebfab5f9640014c9707c", "5a55dcb8b5f9640014c97050", "59afcbe914154300192fd49d", "deal", true, "2018-02-11", "2018-01-15"
"5a55ec5915f7af0018157c08", "5a55ea98b5f9640014c97064", "59b45138abb93f00187ab88c", "applied", true, "2018-02-17", ""
"5a55ecd615f7af0018157c13", "5a55de4915f7af0018157bca", "59afcbe914154300192fd49d", "applied", true, "2018-02-18", ""
"5a55ef40b5f9640014c970a3", "5a55ef2eb5f9640014c970a1", "59cb9921c7685a001991e44f", "applied", true, "2018-02-09", ""
"5a55efefb5f9640014c970a4", "5a55ea7315f7af0018157bdf", "59afcbb614154300192fd49b", "applied", true, "2018-02-17", ""
"5a55f003b5f9640014c970a5", "5a55ea7315f7af0018157bdb", "59afcbb614154300192fd49b", "deal", true, "2018-02-13", "2018-01-22"
"5a55f009b5f9640014c970a6", "5a55ea7315f7af0018157bdc", "59afcbb614154300192fd49b", "rejected", true, "2018-02-14", ""
"5a55f00db5f9640014c970a7", "5a55ea7315f7af0018157bde", "59afcbb614154300192fd49b", "applied", false, "2018-02-16", ""
"5a55f01bb5f9640014c970a8", "5a55ea7315f7af0018157bdd", "59afcbb614154300192fd49b", "applied", true, "2018-02-15", ""
"5a55f063b5f9640014c970a9", "5a55e9c1b5f9640014c9705d", "59bf8b55c7685a001991e374", "deal", true, "2018-02-07", "2018-01-16"
"5a55f0a815f7af0018157c29", "5a55ef2eb5f9640014c970a2", "59bf8b55c7685a001991e374", "deal", true, "2018-02-09", "2018-01-16"
"5a55f14815f7af0018157c2a", "5a4c0674b5f9640014c96fb9", "59eddbc6b5f9640014c96cee", "deal", true, "2018-01-24", "2018-01-11"
"5a55f16fb5f9640014c970aa", "5a4f5f3315f7af0018157b98", "59eddbc6b5f9640014c96cee", "deal", true, "2018-01-30", "2018-01-11"
"5a55f18115f7af0018157c2b", "5a4f5f9fb5f9640014c96ffe", "59eddbc6b5f9640014c96cee", "deal", true, "2018-01-31", "2018-01-11"
"5a55f1bdb5f9640014c970ab", "5a55e9c1b5f9640014c9705d", "59eddbc6b5f9640014c96cee", "skipped", false, "2018-02-07", ""
"5a55f27915f7af0018157c2c", "5a55ef2eb5f9640014c970a1", "59d38def594d35001a020670", "applied", true, "2018-02-09", ""
"5a55f27cb5f9640014c970ac", "5a55ef2eb5f9640014c970a1", "59eddbc6b5f9640014c96cee", "applied", true, "2018-02-09", ""
"5a55f29715f7af0018157c2d", "5a55ef2eb5f9640014c970a1", "59b3843599ad870018545dc1", "applied", true, "2018-02-09", ""
"5a55f608b5f9640014c970ad", "5a55e9c1b5f9640014c9705c", "59ca6269594d35001a0205f8", "applied", true, "2018-02-06", ""
"5a55f60e15f7af0018157c2e", "5a55e9d5b5f9640014c9705e", "59ca6269594d35001a0205f8", "applied", true, "2018-02-06", ""
"5a55f648b5f9640014c970af", "5a55ea7315f7af0018157bde", "59c0fadac7685a001991e3a0", "deal", true, "2018-02-16", "2018-01-22"
"5a55fa8a15f7af0018157c31", "5a54d69c15f7af0018157bbc", "59b2868fabb93f00187ab87a", "skipped", false, "2018-02-03", ""
"5a55fa9115f7af0018157c32", "5a54da9b15f7af0018157bbf", "59b2868fabb93f00187ab87a", "skipped", false, "2018-02-04", ""
"5a55fa9c15f7af0018157c33", "5a55db87b5f9640014c9704f", "59b2868fabb93f00187ab87a", "skipped", false, "2018-02-10", ""
"5a55faa215f7af0018157c34", "5a55dcb8b5f9640014c97050", "59b2868fabb93f00187ab87a", "skipped", false, "2018-02-11", ""
"5a560461b5f9640014c970b0", "5a55dcb8b5f9640014c97050", "59b3cd80abb93f00187ab888", "applied", true, "2018-02-11", ""
"5a560485b5f9640014c970b1", "5a55dde415f7af0018157bc9", "59b3cd80abb93f00187ab888", "deal", true, "2018-02-17", "2018-01-15"
"5a560a63b5f9640014c970b3", "5a55dde415f7af0018157bc9", "59baf174abb93f00187ab8c4", "applied", true, "2018-02-17", ""
"5a560a8fb5f9640014c970b4", "5a55def515f7af0018157bcb", "59baf174abb93f00187ab8c4", "deal", true, "2018-02-25", "2018-01-15"
"5a56433815f7af0018157c36", "5a55ef2eb5f9640014c970a1", "59b8ebe1abb93f00187ab8bf", "applied", true, "2018-02-09", ""
"5a56620fb5f9640014c970b7", "5a55dde415f7af0018157bc9", "59b2868fabb93f00187ab87a", "skipped", false, "2018-02-17", ""
"5a566212b5f9640014c970b8", "5a55de4915f7af0018157bca", "59b2868fabb93f00187ab87a", "skipped", false, "2018-02-18", ""
"5a56621ab5f9640014c970b9", "5a55deb4b5f9640014c97051", "59b2868fabb93f00187ab87a", "skipped", false, "2018-02-24", ""
"5a56621eb5f9640014c970ba", "5a55def515f7af0018157bcb", "59b2868fabb93f00187ab87a", "skipped", false, "2018-02-25", ""
"5a5772cc15f7af0018157c3a", "5a55dcb8b5f9640014c97050", "5a57700615f7af0018157c38", "applied", true, "2018-02-11", ""
"5a57741915f7af0018157c3b", "5a55db87b5f9640014c9704f", "5a57700615f7af0018157c38", "deal", true, "2018-02-10", "2018-01-15"
"5a577471b5f9640014c970bc", "5a55dde415f7af0018157bc9", "5a57700615f7af0018157c38", "applied", true, "2018-02-17", ""
"5a57749f15f7af0018157c3c", "5a55de4915f7af0018157bca", "5a57700615f7af0018157c38", "applied", true, "2018-02-18", ""
"5a577626b5f9640014c970bd", "5a55deb4b5f9640014c97051", "5a57700615f7af0018157c38", "applied", true, "2018-02-24", ""
"5a57762e15f7af0018157c3d", "5a55def515f7af0018157bcb", "5a57700615f7af0018157c38", "applied", true, "2018-02-25", ""
"5a579d4f15f7af0018157c3e", "5a4f5f59b5f9640014c96ffc", "59f70243b5f9640014c96d48", "applied", true, "2018-01-30", ""
"5a579e42b5f9640014c970bf", "5a4f5fe115f7af0018157b9c", "59f70243b5f9640014c96d48", "confirmed", true, "2018-01-31", "2018-01-15"
"5a579e5115f7af0018157c3f", "5a4f638215f7af0018157ba0", "59f70243b5f9640014c96d48", "applied", true, "2018-02-01", ""
"5a57a5b715f7af0018157c40", "5a55ea7315f7af0018157bdf", "59afcbe914154300192fd49d", "deal", true, "2018-02-17", "2018-01-22"
"5a57b174b5f9640014c970c1", "5a55ea7315f7af0018157bde", "59a92aa6c9477a0017377ded", "rejected", true, "2018-02-16", ""
"5a58a04bb5f9640014c970c5", "5a55ea08b5f9640014c97060", "59afe70814154300192fd4a4", "deal", true, "2018-02-10", "2018-01-18"
"5a58aa1fb5f9640014c970c6", "5a58977415f7af0018157c43", "59b03bcaabb93f00187ab854", "confirmed", true, "2018-01-17", "2018-01-12"
"5a58aa7715f7af0018157c44", "5a55e9d5b5f9640014c9705e", "59b03bcaabb93f00187ab854", "deal", true, "2018-02-06", "2018-01-28"
"5a58c768b5f9640014c970c7", "5a55dde415f7af0018157bc9", "59b45138abb93f00187ab88c", "applied", true, "2018-02-17", ""
"5a58d80615f7af0018157c46", "5a58977415f7af0018157c43", "59b2868fabb93f00187ab87a", "skipped", false, "2018-01-17", ""
"5a58dc8b15f7af0018157c47", "5a58cf1215f7af0018157c45", "59b3843599ad870018545dc1", "applied", false, "2018-01-28", ""
"5a58ed9515f7af0018157c49", "5a4c0698b5f9640014c96fbc", "59b1525b99ad870018545da8", "deal", true, "2018-01-24", "2018-01-15"
"5a58ee38b5f9640014c970c8", "5a55dcb8b5f9640014c97050", "59b1525b99ad870018545da8", "applied", true, "2018-02-11", ""
"5a5953fbb5f9640014c970c9", "5a55ea98b5f9640014c97064", "59a702cf14154300192fd467", "applied", true, "2018-02-17", ""
"5a59d57215f7af0018157c4a", "5a55ea08b5f9640014c97060", "59ca6269594d35001a0205f8", "applied", true, "2018-02-10", ""
"5a59d57cb5f9640014c970ca", "5a55ea08b5f9640014c9705f", "59ca6269594d35001a0205f8", "applied", true, "2018-02-10", ""
"5a59d58615f7af0018157c4b", "5a4f62ffb5f9640014c97003", "59b8ebe1abb93f00187ab8bf", "deal", true, "2018-01-31", "2018-01-15"
"5a59d658b5f9640014c970cc", "5a55ea7315f7af0018157bdb", "59ca6269594d35001a0205f8", "applied", true, "2018-02-13", ""
"5a59d66115f7af0018157c4c", "5a55ea7315f7af0018157bdd", "59ca6269594d35001a0205f8", "deal", true, "2018-02-15", "2018-01-22"
"5a5b0eec15f7af0018157c4e", "5a55ea08b5f9640014c9705f", "59b3843599ad870018545dc1", "applied", true, "2018-02-10", ""
"5a5b370f15f7af0018157c50", "5a4f5dc8b5f9640014c96ff8", "59f70243b5f9640014c96d48", "applied", true, "2018-01-29", ""
"5a5b3d5d15f7af0018157c51", "5a55ea7315f7af0018157bdf", "59c0fadac7685a001991e3a0", "applied", true, "2018-02-17", ""
"5a5b3fc115f7af0018157c52", "5a55ea08b5f9640014c9705f", "59a702cf14154300192fd467", "deal", true, "2018-02-10", "2018-01-18"
"5a5b486815f7af0018157c53", "5a58cf1215f7af0018157c45", "59a92aa6c9477a0017377ded", "applied", true, "2018-01-28", ""
"5a5b48c015f7af0018157c54", "5a55ea08b5f9640014c97061", "59a92aa6c9477a0017377ded", "deal", true, "2018-02-11", "2018-01-18"
